cycle,state,modeldate,candidate_name,pct_estimate,pct_trend_adjusted
2020,Arizona,6/9/2020,Joseph R. Biden Jr.,46.59176,47.03643
2020,Alabama,6/9/2020,Joseph R. Biden Jr.,38.41169,38.66572
2020,Wisconsin,6/9/2020,Donald Trump,43.06477,42.72968
2020,West Virginia,6/9/2020,Donald Trump,66.005,64.32707
2020,Washington,6/9/2020,Donald Trump,35.31419,34.62907
2020,Virginia,6/9/2020,Donald Trump,41.88003,40.80659
2020,Utah,6/9/2020,Donald Trump,47.24963,46.34055
2020,Texas,6/9/2020,Donald Trump,48.25119,47.83753
2020,Tennessee,6/9/2020,Donald Trump,53.50019,52.81672
2020,South Carolina,6/9/2020,Donald Trump,51.94975,50.9211
2020,Pennsylvania,6/9/2020,Donald Trump,45.20032,44.78034
2020,Oklahoma,6/9/2020,Donald Trump,58.09599,57.20416
2020,Ohio,6/9/2020,Donald Trump,47.06776,46.47538
2020,North Dakota,6/9/2020,Donald Trump,56.06824,54.06078
2020,North Carolina,6/9/2020,Donald Trump,45.44419,45.18203
2020,New York,6/9/2020,Donald Trump,33.50763,32.91696
2020,New Mexico,6/9/2020,Donald Trump,43.69853,42.37434
2020,New Jersey,6/9/2020,Donald Trump,36.3144,35.54363
2020,New Hampshire,6/9/2020,Donald Trump,45.04737,43.16863
2020,Nevada,6/9/2020,Donald Trump,42.64985,41.39825
2020,National,6/9/2020,Donald Trump,42.50828,42.42978
2020,NE-2,6/9/2020,Donald Trump,43.48984,43.07444
2020,Montana,6/9/2020,Donald Trump,50.54225,49.25672
2020,Missouri,6/9/2020,Donald Trump,49.90202,48.49202
2020,Mississippi,6/9/2020,Donald Trump,53.56388,52.6224
2020,Minnesota,6/9/2020,Donald Trump,45.26278,44.99065
2020,Michigan,6/9/2020,Donald Trump,42.42753,42.20468
2020,Massachusetts,6/9/2020,Donald Trump,32.48909,32.11958
2020,Maryland,6/9/2020,Donald Trump,35.14334,34.06258
2020,Maine,6/9/2020,Donald Trump,42.59391,40.63433
2020,Kentucky,6/9/2020,Donald Trump,55.28411,55.08593
2020,Kansas,6/9/2020,Donald Trump,52.88008,51.8268
2020,Iowa,6/9/2020,Donald Trump,48.77023,47.5115
2020,Indiana,6/9/2020,Donald Trump,50.321,49.88086
2020,Georgia,6/9/2020,Donald Trump,46.65054,46.36798
2020,Florida,6/9/2020,Donald Trump,45.24353,44.97935
2020,Delaware,6/9/2020,Donald Trump,40.20024,38.14699
2020,Connecticut,6/9/2020,Donald Trump,34.86073,34.13139
2020,Colorado,6/9/2020,Donald Trump,39.08495,38.19411
2020,California,6/9/2020,Donald Trump,33.11046,32.15795
2020,Arizona,6/9/2020,Donald Trump,43.72107,43.49835
2020,Alabama,6/9/2020,Donald Trump,59.19091,57.74106
2020,Wisconsin,6/8/2020,Joseph R. Biden Jr.,48.13746,48.49344
2020,West Virginia,6/8/2020,Joseph R. Biden Jr.,30.99205,31.46195
2020,Washington,6/8/2020,Joseph R. Biden Jr.,57.35109,57.92162
2020,Virginia,6/8/2020,Joseph R. Biden Jr.,49.49434,50.09045
2020,Utah,6/8/2020,Joseph R. Biden Jr.,37.88404,38.36701
2020,Texas,6/8/2020,Joseph R. Biden Jr.,45.96637,46.31268
2020,Tennessee,6/8/2020,Joseph R. Biden Jr.,40.00476,40.32888
2020,South Carolina,6/8/2020,Joseph R. Biden Jr.,42.03758,42.18772
2020,Pennsylvania,6/8/2020,Joseph R. Biden Jr.,47.92474,48.32962
2020,Oklahoma,6/8/2020,Joseph R. Biden Jr.,34.84465,34.91439
2020,Ohio,6/8/2020,Joseph R. Biden Jr.,47.57628,47.9286
2020,North Dakota,6/8/2020,Joseph R. Biden Jr.,37.95707,38.45213
2020,North Carolina,6/8/2020,Joseph R. Biden Jr.,46.80143,47.06663
2020,New York,6/8/2020,Joseph R. Biden Jr.,58.07324,58.52891
2020,New Mexico,6/8/2020,Joseph R. Biden Jr.,53.50031,54.03202
2020,New Jersey,6/8/2020,Joseph R. Biden Jr.,55.06511,55.4766
2020,New Hampshire,6/8/2020,Joseph R. Biden Jr.,49.06173,49.56586
2020,Nevada,6/8/2020,Joseph R. Biden Jr.,46.78582,46.91037
2020,National,6/8/2020,Joseph R. Biden Jr.,49.55095,49.73449
2020,NE-2,6/8/2020,Joseph R. Biden Jr.,49.46107,50.2472
2020,Montana,6/8/2020,Joseph R. Biden Jr.,36.87205,37.25117
2020,Missouri,6/8/2020,Joseph R. Biden Jr.,43.03669,43.3316
2020,Mississippi,6/8/2020,Joseph R. Biden Jr.,40.00508,40.17117
2020,Minnesota,6/8/2020,Joseph R. Biden Jr.,49.68124,50.31668
2020,Michigan,6/8/2020,Joseph R. Biden Jr.,50.01003,50.29057
2020,Massachusetts,6/8/2020,Joseph R. Biden Jr.,62.65162,62.96712
2020,Maryland,6/8/2020,Joseph R. Biden Jr.,59.56442,59.87442
2020,Maine,6/8/2020,Joseph R. Biden Jr.,52.0747,52.83244
2020,Kentucky,6/8/2020,Joseph R. Biden Jr.,38.43759,38.93752
2020,Kansas,6/8/2020,Joseph R. Biden Jr.,40.9656,41.22831
2020,Iowa,6/8/2020,Joseph R. Biden Jr.,45.25275,45.7714
2020,Indiana,6/8/2020,Joseph R. Biden Jr.,39.0373,39.48534
2020,Georgia,6/8/2020,Joseph R. Biden Jr.,45.7868,46.21059
2020,Florida,6/8/2020,Joseph R. Biden Jr.,47.84271,48.29892
2020,Delaware,6/8/2020,Joseph R. Biden Jr.,55.89443,55.95847
2020,Connecticut,6/8/2020,Joseph R. Biden Jr.,54.38687,54.99
2020,Colorado,6/8/2020,Joseph R. Biden Jr.,52.91926,53.60701
2020,California,6/8/2020,Joseph R. Biden Jr.,60.24922,60.57199
2020,Arizona,6/8/2020,Joseph R. Biden Jr.,46.58673,46.9292
2020,Alabama,6/8/2020,Joseph R. Biden Jr.,38.40646,38.59361
2020,Wisconsin,6/8/2020,Donald Trump,43.06502,42.8084
2020,West Virginia,6/8/2020,Donald Trump,66.00599,64.41384
2020,Washington,6/8/2020,Donald Trump,35.31518,34.75853
2020,Virginia,6/8/2020,Donald Trump,41.88106,40.91936
2020,Utah,6/8/2020,Donald Trump,47.25077,46.46065
2020,Texas,6/8/2020,Donald Trump,48.25227,47.92318
2020,Tennessee,6/8/2020,Donald Trump,53.50156,52.89775
2020,South Carolina,6/8/2020,Donald Trump,51.95091,50.98663
2020,Pennsylvania,6/8/2020,Donald Trump,45.20053,44.87434
2020,Oklahoma,6/8/2020,Donald Trump,58.09703,57.25349
2020,Ohio,6/8/2020,Donald Trump,47.06912,46.55455
2020,North Dakota,6/8/2020,Donald Trump,56.06925,54.13755
2020,North Carolina,6/8/2020,Donald Trump,45.44521,45.25189
2020,New York,6/8/2020,Donald Trump,33.50858,33.01985
2020,New Mexico,6/8/2020,Donald Trump,43.69989,42.50023
2020,New Jersey,6/8/2020,Donald Trump,36.3154,35.64612
2020,New Hampshire,6/8/2020,Donald Trump,45.04865,43.27374
2020,Nevada,6/8/2020,Donald Trump,42.65087,41.52648
2020,National,6/8/2020,Donald Trump,42.62436,42.57434
2020,NE-2,6/8/2020,Donald Trump,43.49089,43.21458
2020,Montana,6/8/2020,Donald Trump,50.5433,49.33507
2020,Missouri,6/8/2020,Donald Trump,49.90307,48.57828
2020,Mississippi,6/8/2020,Donald Trump,53.56492,52.68481
2020,Minnesota,6/8/2020,Donald Trump,45.2638,45.1076
2020,Michigan,6/8/2020,Donald Trump,42.42852,42.27075
2020,Massachusetts,6/8/2020,Donald Trump,32.49037,32.2207
2020,Maryland,6/8/2020,Donald Trump,35.14434,34.1634
2020,Maine,6/8/2020,Donald Trump,42.59481,40.72354
2020,Kentucky,6/8/2020,Donald Trump,55.28526,55.16888
2020,Kansas,6/8/2020,Donald Trump,52.88188,51.9047
2020,Iowa,6/8/2020,Donald Trump,48.77139,47.58273
2020,Indiana,6/8/2020,Donald Trump,50.32199,49.96991
2020,Georgia,6/8/2020,Donald Trump,46.65167,46.45567
2020,Florida,6/8/2020,Donald Trump,45.24451,45.07691
2020,Delaware,6/8/2020,Donald Trump,40.20126,38.26072
2020,Connecticut,6/8/2020,Donald Trump,34.86364,34.24874
2020,Colorado,6/8/2020,Donald Trump,39.08595,38.33366
2020,California,6/8/2020,Donald Trump,33.11201,32.24771
2020,Arizona,6/8/2020,Donald Trump,43.72194,43.57907
2020,Alabama,6/8/2020,Donald Trump,59.19193,57.80598
2020,Wisconsin,6/7/2020,Joseph R. Biden Jr.,48.13287,48.48846
2020,West Virginia,6/7/2020,Joseph R. Biden Jr.,30.98792,31.46156
2020,Washington,6/7/2020,Joseph R. Biden Jr.,57.34614,57.91687
2020,Virginia,6/7/2020,Joseph R. Biden Jr.,49.48977,50.08591
2020,Utah,6/7/2020,Joseph R. Biden Jr.,37.87967,38.36288
2020,Texas,6/7/2020,Joseph R. Biden Jr.,45.96136,46.30786
2020,Tennessee,6/7/2020,Joseph R. Biden Jr.,40.00037,40.32488
2020,South Carolina,6/7/2020,Joseph R. Biden Jr.,42.03551,42.18492
2020,Pennsylvania,6/7/2020,Joseph R. Biden Jr.,47.9201,48.32507
2020,Oklahoma,6/7/2020,Joseph R. Biden Jr.,34.84034,34.90993
2020,Ohio,6/7/2020,Joseph R. Biden Jr.,47.57172,47.92391
2020,North Dakota,6/7/2020,Joseph R. Biden Jr.,37.95267,38.44981
2020,North Carolina,6/7/2020,Joseph R. Biden Jr.,46.79677,47.06187
2020,New York,6/7/2020,Joseph R. Biden Jr.,58.06878,58.52444
2020,New Mexico,6/7/2020,Joseph R. Biden Jr.,53.4948,54.02694
2020,New Jersey,6/7/2020,Joseph R. Biden Jr.,55.06063,55.47209
2020,New Hampshire,6/7/2020,Joseph R. Biden Jr.,49.05714,49.56259
2020,Nevada,6/7/2020,Joseph R. Biden Jr.,46.78133,46.90584
2020,National,6/7/2020,Joseph R. Biden Jr.,49.54645,49.72993
2020,NE-2,6/7/2020,Joseph R. Biden Jr.,49.45649,50.24265
2020,Montana,6/7/2020,Joseph R. Biden Jr.,36.86767,37.24762
2020,Missouri,6/7/2020,Joseph R. Biden Jr.,43.03216,43.32816
2020,Mississippi,6/7/2020,Joseph R. Biden Jr.,40.00064,40.16696
2020,Minnesota,6/7/2020,Joseph R. Biden Jr.,49.67676,50.31365
2020,Michigan,6/7/2020,Joseph R. Biden Jr.,50.00518,50.2857
2020,Massachusetts,6/7/2020,Joseph R. Biden Jr.,62.64703,62.96261
2020,Maryland,6/7/2020,Joseph R. Biden Jr.,59.55995,59.86996
2020,Maine,6/7/2020,Joseph R. Biden Jr.,52.06773,52.82758
2020,Kentucky,6/7/2020,Joseph R. Biden Jr.,38.43225,38.93334
2020,Kansas,6/7/2020,Joseph R. Biden Jr.,40.96312,41.22538
2020,Iowa,6/7/2020,Joseph R. Biden Jr.,45.09515,45.68158
2020,Indiana,6/7/2020,Joseph R. Biden Jr.,39.03293,39.48154
2020,Georgia,6/7/2020,Joseph R. Biden Jr.,45.78257,46.20555
2020,Florida,6/7/2020,Joseph R. Biden Jr.,47.83819,48.29438
2020,Delaware,6/7/2020,Joseph R. Biden Jr.,55.88992,55.95394
2020,Connecticut,6/7/2020,Joseph R. Biden Jr.,54.3824,54.9855
2020,Colorado,6/7/2020,Joseph R. Biden Jr.,52.9147,53.60247
2020,California,6/7/2020,Joseph R. Biden Jr.,60.24468,60.56749
2020,Arizona,6/7/2020,Joseph R. Biden Jr.,46.58233,46.92471
2020,Alabama,6/7/2020,Joseph R. Biden Jr.,38.40205,38.59055
2020,Wisconsin,6/7/2020,Donald Trump,43.06641,42.80984
2020,West Virginia,6/7/2020,Donald Trump,66.00712,64.43487
2020,Washington,6/7/2020,Donald Trump,35.31721,34.76012
2020,Virginia,6/7/2020,Donald Trump,41.88226,40.9207
2020,Utah,6/7/2020,Donald Trump,47.25198,46.46261
2020,Texas,6/7/2020,Donald Trump,48.25442,47.92487
2020,Tennessee,6/7/2020,Donald Trump,53.50277,52.9006
2020,South Carolina,6/7/2020,Donald Trump,51.94796,50.98692
2020,Pennsylvania,6/7/2020,Donald Trump,45.20204,44.87599
2020,Oklahoma,6/7/2020,Donald Trump,58.09822,57.25654
2020,Ohio,6/7/2020,Donald Trump,47.07048,46.55653
2020,North Dakota,6/7/2020,Donald Trump,56.07045,54.14795
2020,North Carolina,6/7/2020,Donald Trump,45.44629,45.25312
2020,New York,6/7/2020,Donald Trump,33.50971,33.02101
2020,New Mexico,6/7/2020,Donald Trump,43.70272,42.50225
2020,New Jersey,6/7/2020,Donald Trump,36.31655,35.64731
2020,New Hampshire,6/7/2020,Donald Trump,45.04991,43.28119
2020,Nevada,6/7/2020,Donald Trump,42.65207,41.52771
2020,National,6/7/2020,Donald Trump,42.62545,42.57544
2020,NE-2,6/7/2020,Donald Trump,43.49209,43.21579
2020,Montana,6/7/2020,Donald Trump,50.54451,49.34062
2020,Missouri,6/7/2020,Donald Trump,49.90429,48.58377
2020,Mississippi,6/7/2020,Donald Trump,53.56613,52.68708
2020,Minnesota,6/7/2020,Donald Trump,45.26501,45.10859
2020,Michigan,6/7/2020,Donald Trump,42.43023,42.27216
2020,Massachusetts,6/7/2020,Donald Trump,32.49178,32.22194
2020,Maryland,6/7/2020,Donald Trump,35.14548,34.16454
2020,Maine,6/7/2020,Donald Trump,42.60028,40.7304
2020,Kentucky,6/7/2020,Donald Trump,55.28826,55.17111
2020,Kansas,6/7/2020,Donald Trump,52.88111,51.90712
2020,Iowa,6/7/2020,Donald Trump,49.01831,47.70165
2020,Indiana,6/7/2020,Donald Trump,50.32321,49.97142
2020,Georgia,6/7/2020,Donald Trump,46.65009,46.45544
2020,Florida,6/7/2020,Donald Trump,45.24571,45.07816
2020,Delaware,6/7/2020,Donald Trump,40.20245,38.2619
2020,Connecticut,6/7/2020,Donald Trump,34.86478,34.24993
2020,Colorado,6/7/2020,Donald Trump,39.08712,38.3349
2020,California,6/7/2020,Donald Trump,33.11338,32.24898
2020,Arizona,6/7/2020,Donald Trump,43.72311,43.58034
2020,Alabama,6/7/2020,Donald Trump,59.19312,57.81376
2020,Wisconsin,6/6/2020,Joseph R. Biden Jr.,48.15042,48.53112
2020,West Virginia,6/6/2020,Joseph R. Biden Jr.,31.00296,31.52554
2020,Washington,6/6/2020,Joseph R. Biden Jr.,57.36319,58.01293
2020,Virginia,6/6/2020,Joseph R. Biden Jr.,49.50634,50.17298
2020,Utah,6/6/2020,Joseph R. Biden Jr.,37.89615,38.45118
2020,Texas,6/6/2020,Joseph R. Biden Jr.,45.97923,46.35468
2020,Tennessee,6/6/2020,Joseph R. Biden Jr.,40.01727,40.38909
2020,South Carolina,6/6/2020,Joseph R. Biden Jr.,42.05246,42.22953
2020,Pennsylvania,6/6/2020,Joseph R. Biden Jr.,47.93777,48.38728
2020,Oklahoma,6/6/2020,Joseph R. Biden Jr.,34.85592,34.94446
2020,Ohio,6/6/2020,Joseph R. Biden Jr.,47.58932,47.96963
2020,North Dakota,6/6/2020,Joseph R. Biden Jr.,37.96864,38.50789
2020,North Carolina,6/6/2020,Joseph R. Biden Jr.,46.81388,47.10721
2020,New York,6/6/2020,Joseph R. Biden Jr.,58.08543,58.6074
2020,New Mexico,6/6/2020,Joseph R. Biden Jr.,53.51234,54.12175
2020,New Jersey,6/6/2020,Joseph R. Biden Jr.,55.07779,55.55714
2020,New Hampshire,6/6/2020,Joseph R. Biden Jr.,49.07404,49.64151
2020,Nevada,6/6/2020,Joseph R. Biden Jr.,46.79849,47.00301
2020,National,6/6/2020,Joseph R. Biden Jr.,49.60432,49.83311
2020,NE-2,6/6/2020,Joseph R. Biden Jr.,49.47301,50.35262
2020,Montana,6/6/2020,Joseph R. Biden Jr.,36.8835,37.3054
2020,Missouri,6/6/2020,Joseph R. Biden Jr.,43.04851,43.37825
2020,Mississippi,6/6/2020,Joseph R. Biden Jr.,40.01682,40.21817
2020,Minnesota,6/6/2020,Joseph R. Biden Jr.,49.69355,50.39706
2020,Michigan,6/6/2020,Joseph R. Biden Jr.,49.96741,50.32391
2020,Massachusetts,6/6/2020,Joseph R. Biden Jr.,62.66365,63.04644
2020,Maryland,6/6/2020,Joseph R. Biden Jr.,59.57611,59.94478
2020,Maine,6/6/2020,Joseph R. Biden Jr.,52.08487,52.89487
2020,Kentucky,6/6/2020,Joseph R. Biden Jr.,38.44941,38.99369
2020,Kansas,6/6/2020,Joseph R. Biden Jr.,40.97992,41.26542
2020,Iowa,6/6/2020,Joseph R. Biden Jr.,45.112,45.74154
2020,Indiana,6/6/2020,Joseph R. Biden Jr.,39.04994,39.53999
2020,Georgia,6/6/2020,Joseph R. Biden Jr.,45.79944,46.27171
2020,Florida,6/6/2020,Joseph R. Biden Jr.,47.85532,48.34124
2020,Delaware,6/6/2020,Joseph R. Biden Jr.,55.90638,56.03958
2020,Connecticut,6/6/2020,Joseph R. Biden Jr.,54.3996,55.07991
2020,Colorado,6/6/2020,Joseph R. Biden Jr.,52.93129,53.71094
2020,California,6/6/2020,Joseph R. Biden Jr.,60.26184,60.63897
2020,Arizona,6/6/2020,Joseph R. Biden Jr.,46.60014,46.95375
2020,Alabama,6/6/2020,Joseph R. Biden Jr.,38.4181,38.6437
2020,Wisconsin,6/6/2020,Donald Trump,43.06538,42.97021
2020,West Virginia,6/6/2020,Donald Trump,66.00293,64.58542
2020,Washington,6/6/2020,Donald Trump,35.31719,34.93792
2020,Virginia,6/6/2020,Donald Trump,41.87777,41.09548
2020,Utah,6/6/2020,Donald Trump,47.24828,46.62852
2020,Texas,6/6/2020,Donald Trump,48.25507,48.03625
2020,Tennessee,6/6/2020,Donald Trump,53.49961,53.05604
2020,South Carolina,6/6/2020,Donald Trump,51.94474,51.0975
2020,Pennsylvania,6/6/2020,Donald Trump,45.20207,45.05142
2020,Oklahoma,6/6/2020,Donald Trump,58.09367,57.33406
2020,Ohio,6/6/2020,Donald Trump,47.06827,46.71255
2020,North Dakota,6/6/2020,Donald Trump,56.06601,54.31428
2020,North Carolina,6/6/2020,Donald Trump,45.44534,45.3661
2020,New York,6/6/2020,Donald Trump,33.50603,33.15251
2020,New Mexico,6/6/2020,Donald Trump,43.705,42.70891
2020,New Jersey,6/6/2020,Donald Trump,36.31325,35.78626
2020,New Hampshire,6/6/2020,Donald Trump,45.04625,43.49619
2020,Nevada,6/6/2020,Donald Trump,42.64873,41.71318
2020,National,6/6/2020,Donald Trump,42.79006,42.80068
2020,NE-2,6/6/2020,Donald Trump,43.48742,43.43497
2020,Montana,6/6/2020,Donald Trump,50.53989,49.52776
2020,Missouri,6/6/2020,Donald Trump,49.89965,48.73598
2020,Mississippi,6/6/2020,Donald Trump,53.56168,52.80359
2020,Minnesota,6/6/2020,Donald Trump,45.26122,45.28996
2020,Michigan,6/6/2020,Donald Trump,43.26883,43.20379
2020,Massachusetts,6/6/2020,Donald Trump,32.48904,32.39322
2020,Maryland,6/6/2020,Donald Trump,35.14111,34.28701
2020,Maine,6/6/2020,Donald Trump,42.61274,41.00748
2020,Kentucky,6/6/2020,Donald Trump,55.29231,55.31764
2020,Kansas,6/6/2020,Donald Trump,52.8821,52.04521
2020,Iowa,6/6/2020,Donald Trump,49.01756,47.87666
2020,Indiana,6/6/2020,Donald Trump,50.32247,50.14251
2020,Georgia,6/6/2020,Donald Trump,46.64624,46.58541
2020,Florida,6/6/2020,Donald Trump,45.24324,45.20599
2020,Delaware,6/6/2020,Donald Trump,40.19814,38.44322
2020,Connecticut,6/6/2020,Donald Trump,34.86165,34.41694
2020,Colorado,6/6/2020,Donald Trump,39.08272,38.54916
2020,California,6/6/2020,Donald Trump,33.11135,32.36333
2020,Arizona,6/6/2020,Donald Trump,43.72198,43.67684
2020,Alabama,6/6/2020,Donald Trump,59.18879,57.92537
2020,Wisconsin,6/5/2020,Joseph R. Biden Jr.,48.15155,48.42255
2020,West Virginia,6/5/2020,Joseph R. Biden Jr.,31.00395,31.39252
2020,Washington,6/5/2020,Joseph R. Biden Jr.,57.36415,57.8308
2020,Virginia,6/5/2020,Joseph R. Biden Jr.,49.50741,49.9922
2020,Utah,6/5/2020,Joseph R. Biden Jr.,37.89886,38.27596
2020,Texas,6/5/2020,Joseph R. Biden Jr.,45.97945,46.23276
2020,Tennessee,6/5/2020,Joseph R. Biden Jr.,40.01746,40.27456
2020,South Carolina,6/5/2020,Joseph R. Biden Jr.,42.0528,42.13762
2020,Pennsylvania,6/5/2020,Joseph R. Biden Jr.,47.93856,48.23992
2020,Oklahoma,6/5/2020,Joseph R. Biden Jr.,34.85691,34.88741
2020,Ohio,6/5/2020,Joseph R. Biden Jr.,47.5893,47.8632
2020,North Dakota,6/5/2020,Joseph R. Biden Jr.,37.96968,38.38963
2020,North Carolina,6/5/2020,Joseph R. Biden Jr.,46.81594,47.01529
2020,New York,6/5/2020,Joseph R. Biden Jr.,58.08636,58.44771
2020,New Mexico,6/5/2020,Joseph R. Biden Jr.,53.51245,53.91278
2020,New Jersey,6/5/2020,Joseph R. Biden Jr.,55.07854,55.38441
2020,New Hampshire,6/5/2020,Joseph R. Biden Jr.,49.07451,49.47094
2020,Nevada,6/5/2020,Joseph R. Biden Jr.,46.79934,46.79352
2020,National,6/5/2020,Joseph R. Biden Jr.,49.42135,49.61839
2020,NE-2,6/5/2020,Joseph R. Biden Jr.,49.47406,50.13619
2020,Montana,6/5/2020,Joseph R. Biden Jr.,36.88451,37.18327
2020,Missouri,6/5/2020,Joseph R. Biden Jr.,43.04956,43.25641
2020,Mississippi,6/5/2020,Joseph R. Biden Jr.,40.01788,40.12132
2020,Minnesota,6/5/2020,Joseph R. Biden Jr.,49.69477,50.25438
2020,Michigan,6/5/2020,Joseph R. Biden Jr.,49.96807,50.22633
2020,Massachusetts,6/5/2020,Joseph R. Biden Jr.,62.66367,62.88113
2020,Maryland,6/5/2020,Joseph R. Biden Jr.,59.57715,59.79982
2020,Maine,6/5/2020,Joseph R. Biden Jr.,52.08663,52.74888
2020,Kentucky,6/5/2020,Joseph R. Biden Jr.,38.44791,38.88776
2020,Kansas,6/5/2020,Joseph R. Biden Jr.,40.98043,41.15647
2020,Iowa,6/5/2020,Joseph R. Biden Jr.,45.11285,45.62096
2020,Indiana,6/5/2020,Joseph R. Biden Jr.,39.05049,39.42054
2020,Georgia,6/5/2020,Joseph R. Biden Jr.,45.79986,46.15056
2020,Florida,6/5/2020,Joseph R. Biden Jr.,47.85617,48.21652
2020,Delaware,6/5/2020,Joseph R. Biden Jr.,55.90748,55.85291
2020,Connecticut,6/5/2020,Joseph R. Biden Jr.,54.40009,54.88377
2020,Colorado,6/5/2020,Joseph R. Biden Jr.,52.93237,53.48517
2020,California,6/5/2020,Joseph R. Biden Jr.,60.26206,60.50028
2020,Arizona,6/5/2020,Joseph R. Biden Jr.,46.60083,46.86732
2020,Alabama,6/5/2020,Joseph R. Biden Jr.,38.41916,38.54298
2020,Wisconsin,6/5/2020,Donald Trump,43.06528,43.07584
2020,West Virginia,6/5/2020,Donald Trump,66.00298,64.71852
2020,Washington,6/5/2020,Donald Trump,35.31741,35.11406
2020,Virginia,6/5/2020,Donald Trump,41.87783,41.2685
2020,Utah,6/5/2020,Donald Trump,47.23638,46.79741
2020,Texas,6/5/2020,Donald Trump,48.25577,48.14536
2020,Tennessee,6/5/2020,Donald Trump,53.5005,53.17386
2020,South Carolina,6/5/2020,Donald Trump,51.9453,51.18372
2020,Pennsylvania,6/5/2020,Donald Trump,45.2023,45.18841
2020,Oklahoma,6/5/2020,Donald Trump,58.09374,57.39217
2020,Ohio,6/5/2020,Donald Trump,47.06926,46.82087
2020,North Dakota,6/5/2020,Donald Trump,56.06607,54.432
2020,North Carolina,6/5/2020,Donald Trump,45.44497,45.45434
2020,New York,6/5/2020,Donald Trump,33.50615,33.30311
2020,New Mexico,6/5/2020,Donald Trump,43.70588,42.90845
2020,New Jersey,6/5/2020,Donald Trump,36.31354,35.94782
2020,New Hampshire,6/5/2020,Donald Trump,45.04686,43.65978
2020,Nevada,6/5/2020,Donald Trump,42.64896,41.91275
2020,National,6/5/2020,Donald Trump,42.97874,43.04684
2020,NE-2,6/5/2020,Donald Trump,43.4875,43.64996
2020,Montana,6/5/2020,Donald Trump,50.53996,49.65015
2020,Missouri,6/5/2020,Donald Trump,49.89973,48.84822
2020,Mississippi,6/5/2020,Donald Trump,53.56174,52.89937
2020,Minnesota,6/5/2020,Donald Trump,45.26119,45.43703
2020,Michigan,6/5/2020,Donald Trump,43.26904,43.29188
2020,Massachusetts,6/5/2020,Donald Trump,32.48996,32.55265
2020,Maryland,6/5/2020,Donald Trump,35.14117,34.42466
2020,Maine,6/5/2020,Donald Trump,42.61229,41.14602
2020,Kentucky,6/5/2020,Donald Trump,55.27946,55.40799
2020,Kansas,6/5/2020,Donald Trump,52.88241,52.1418
2020,Iowa,6/5/2020,Donald Trump,49.01781,47.9943
2020,Indiana,6/5/2020,Donald Trump,50.32288,50.26082
2020,Georgia,6/5/2020,Donald Trump,46.6468,46.70618
2020,Florida,6/5/2020,Donald Trump,45.24341,45.31594
2020,Delaware,6/5/2020,Donald Trump,40.19818,38.61867
2020,Connecticut,6/5/2020,Donald Trump,34.86175,34.59787
2020,Colorado,6/5/2020,Donald Trump,39.08275,38.76593
2020,California,6/5/2020,Donald Trump,33.11209,32.49193
2020,Arizona,6/5/2020,Donald Trump,43.72222,43.7637
2020,Alabama,6/5/2020,Donald Trump,59.18883,58.02461
2020,Wisconsin,6/4/2020,Joseph R. Biden Jr.,48.15125,48.25155
2020,West Virginia,6/4/2020,Joseph R. Biden Jr.,31.00401,31.17851
2020,Washington,6/4/2020,Joseph R. Biden Jr.,57.36451,57.53577
2020,Virginia,6/4/2020,Joseph R. Biden Jr.,49.50748,49.70029
2020,Utah,6/4/2020,Joseph R. Biden Jr.,37.89869,37.99026
2020,Texas,6/4/2020,Joseph R. Biden Jr.,45.97824,46.05003
2020,Tennessee,6/4/2020,Joseph R. Biden Jr.,40.03884,40.10984
2020,South Carolina,6/4/2020,Joseph R. Biden Jr.,42.05217,41.99702
2020,Pennsylvania,6/4/2020,Joseph R. Biden Jr.,47.93808,48.01036
2020,Oklahoma,6/4/2020,Joseph R. Biden Jr.,34.85696,34.79357
2020,Ohio,6/4/2020,Joseph R. Biden Jr.,47.58854,47.69189
2020,North Dakota,6/4/2020,Joseph R. Biden Jr.,37.96974,38.19898
2020,North Carolina,6/4/2020,Joseph R. Biden Jr.,46.81574,46.86961
2020,New York,6/4/2020,Joseph R. Biden Jr.,58.08645,58.18713
2020,New Mexico,6/4/2020,Joseph R. Biden Jr.,53.51179,53.57494
2020,New Jersey,6/4/2020,Joseph R. Biden Jr.,55.07838,55.10175
2020,New Hampshire,6/4/2020,Joseph R. Biden Jr.,49.07401,49.19527
2020,Nevada,6/4/2020,Joseph R. Biden Jr.,46.79941,46.4553
2020,National,6/4/2020,Joseph R. Biden Jr.,49.18196,49.29779
2020,NE-2,6/4/2020,Joseph R. Biden Jr.,49.4741,49.78357
2020,Montana,6/4/2020,Joseph R. Biden Jr.,36.88456,36.98487
2020,Missouri,6/4/2020,Joseph R. Biden Jr.,43.04961,43.06738
2020,Mississippi,6/4/2020,Joseph R. Biden Jr.,40.01797,39.96502
2020,Minnesota,6/4/2020,Joseph R. Biden Jr.,49.695,50.02314
2020,Michigan,6/4/2020,Joseph R. Biden Jr.,49.96806,50.08514
2020,Massachusetts,6/4/2020,Joseph R. Biden Jr.,62.66304,62.60992
2020,Maryland,6/4/2020,Joseph R. Biden Jr.,59.5772,59.56688
2020,Maine,6/4/2020,Joseph R. Biden Jr.,52.08688,52.51339
2020,Kentucky,6/4/2020,Joseph R. Biden Jr.,38.44765,38.72705
2020,Kansas,6/4/2020,Joseph R. Biden Jr.,40.9799,40.99991
